,text,label
1873,raghuram rajan sent list high profile bank fraudsters modi early months his office and thereafter some reminders but modi failed act and why narendra modis campaign sheer hypocrisy ,0
1874,kejriwal whom people elected certain basic issues has gone astray has only issue now and that modino country economicsno politicsno great slogans shameful,2
1875,there you ,1
1876,has decided roll back these air india boarding pass with narendra modi vibrant gujrat vijay rupani ,2
1877,modi was handed huge opportunity sad thing that refused listen the heartbeat the country the arrogance came fight for the soul the nation choice clear ,2
1878,"you think modi the best choice this election you think india needs modi once more you are thought leader scholar academic columnist thinker
join our efforts register here ",2
1879,modi dumped his wife caring people india,1
1880,saying haffez and masood not terrorist all haan allah faristey bheje thee jao ic814 hijack kar and modi not terrorist can give proof calling terrorist,1
1881,working expeditious extradition nirav mea ,1
1882,doing maximum ruining country for years now congress come with for votes when all lost for but sorry wont help congress help bjp from modis jumla sabka vikas 72000 ,0
1883,why modis photo boarding pass should 500 and 2000 notes what horrible rulers have ,0
1884,why modi appeals both cas and techies ,1
1885,millions have added chowkidar their name your logic million people are chor this million will vote for modi again modi will get 350 this time can keep abusing but victory will for modi and its suppirters not only that victory for india,1
1886,this guy truely something else ,2
1887,not think like that the dream once again the modi government will come,1
1888,the central government led the prime minister has taken the country forward the path progress and has achieved many milestones development once again modi government will lead this country and india will become strong with सबका सबका िा,2
1889,what want eam ,1
1890,aimim chief criticises modi for launching merchandise ‘after all the jobless youth victims demo gst modi’ ilaaj buy tshirts from him’ ,1
1891,modi goes tweet spree yet again asking noted personalities from all walks life urge indians vote upcoming lok sabha elections ,1
1892,jai modi will doing anything and the bjp was alive afterwards and will remain jai hind,2
1893,rahul wise enough deny the absolute majority modi nda make aap cong deal and that’ the best for both the country kejriwal allow modi swee delhi with then finished for next delhi assembly too,2
1894,bjp receipt for disaster there one combined opposition candidate against the chowkidaar tadipar party they will back their task selling tea gali good throw bjp out noway they can win opposition parties aap congress maya akhilesh mamta bjd combine out modi,2
1895,share the optimism ratan tata agree modi the leader need for taking india forward this critical juncture take pride being indian first resonates with most citizens jai hind,2
1896,the more such people will bury the truth the more will come out soon must ahead the way truth who afraid those cowards who threaten for exposing there reality keep going teach them reason there doubt that modi will india again,2
1897,entrepreneurs are rising india after modi govt created system for them took care their tax concerns and created infra for them incubate well never happened congress you guys just want power sit and shit its simple for you,0
1898,only modi,1
1899,but assadudin owaisi licks the boots modi they deserve shown there,1
1900,only modiji could have seen his imminent electoral loss decided prevent byselling merchandise after all the jobless youth victims demo gst modi’ ilaaj buy tshirts from him truly the first have used his constitutional post peddle tshirts ,2
1901,now let’ see what has modi done for poor and did not even use the slogan ‘garibi hatao’ ,0
1902,especially when muslim lynching the rise hate crimes adjust muslims all time high since 2014 modi has supported and funded this extremists hinduvata narrative,0
1903,the real issue ppl not mind their own business once everyone will focus their own issues poverty corruption reforms law then everything will fine having said that indians should now realize that pakistan not ruled like modi,2
